"","�..","YEAR","SITEID","PLOTID","SITE.PLOT","RC_INTERP","ESG","STM","STATE_INTERP","PHASE_INTERP","REFERENCENUM","REFERENCE","ESGEN","ACHNA","ANNUAL","ARAD","ARFRI","BARTEM","CLEIST","CXDU","LEYM","ELCHN","MEADPF","MEADPG","NISB","PPFF","PPGG","SMBPG","STBA","STGBGL","STGR","STIPA","STKR","SRC","GOOD.ARTEMISIA","HIMTNMEADOWSPP","OTHER.ALLIUM","SHRUB","SUB.SHRUB","CXPED","POTAC","POTBI","PCT.FOLIAR.COVER","PCT.BARE.SOIL","SPECIES.COUNT","SITENAME","LINEID","TOTALWTHECTARE","RC.Class","state.Class"
"1393",1395,2012,"UV-ZUUNGOBI","DELGERIIN EHEN","UV-Zuungobi / Delgeriin ehen","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,11,0,0,0,0,0,0,0,0,21.5,18,0,0,0,0,0,33.5,0,0,0,0,0,22.5,0,0,16.5,80.75,19.25,10,"Uvs-Zuungobi",1,859.8200073,"I","1"
"1394",1396,2012,"UV-ZUUNGOBI","HAR HOTGOR","UV-Zuungobi / Har hotgor","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",4.75,6,0,36.75,0,0,0,15,15,0,0,0,28,20,5,0,0,0,0,38.5,1,12.5,0,0,6.25,0,0,0,13.25,88.5,10.5,18,"Uvs-Zuungobi",1,364.0085144,"I","1"
"1395",1397,2012,"UV-ZUUNGOBI","SEJUURIIN HARGANA","UV-Zuungobi / Sejuuriin hargana","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,21.75,0,5,0,0,2,0.25,0.25,0,0,0,21,5,0,0,0,0,0,22.75,0,0,0,0,1.25,0.75,0,0,9.5,67.75,32,14,"Uvs-Zuungobi",1,168.0039368,"I","1"
"1396",1398,2012,"UV-ZUUNGOBI","SHAR NYRGAN","UV-Zuungobi / Shar nyrgan","I","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,2,0,5.5,0,0,0,0.5,0.5,0,0,0,31.25,9.75,0,0,0,0,0,64.25,0,0,0,0,0,0,0,0,1,88.25,11.5,11,"Uvs-Zuungobi",1,287.60672,"I","1"
"1397",1399,2012,"UV-ZUUNGOBI","TEBHIIN HUDAG","UV-Zuungobi / Tebhiin hudag","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,2.5,0,5.25,1,0,0,25.25,25.25,0,0,0,30,17.75,0,0,0,0,0,15.25,1,0,0,0,0,10,0,0,2.5,80.5,18.5,12,"Uvs-Zuungobi",1,367.2085876,"III","3"
"1398",1400,2012,"UV-ZUUNHANGAI","ERDENE TOLGOI","UV-Zuunhangai / Erdene tolgoi","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,0,10.75,0,2.25,0,0,0,0,0,0,5.5,4.5,4,0,0.25,0,0,1.5,0,0,0,0,0,0,0,0,1.75,39.75,52.25,18,"Uvs-Zuunhangai",1,224.4052429,"III","3"
"1399",1401,2012,"UV-ZUUNHANGAI","HUITEN GOZOOROI","UV-Zuunhangai / Huiten gozooroi","I","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,1.25,0,8,0,3.5,0,0,0,0,0,0,7.75,3.5,2.75,0,0,0,0,3.75,0,0,0,0,0,0,0,0,1.75,38,59.25,19,"Uvs-Zuunhangai",1,326.2076111,"IV","4"
"1400",1402,2012,"UV-ZUUNHANGAI","HURLEG DALT","UV-Zuunhangai / Hurleg dalt","III","Gravelly",1,2,2.2,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,10,0,0.75,0,0,0,0,0,0,4.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3.75,0,1.25,20.75,75.5,8,"Uvs-Zuunhangai",1,82.20191956,"III","2"
"1401",1403,2012,"UV-ZUUNHANGAI","TSETSERLEG","UV-Zuunhangai / Tsetserleg","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,6,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12.25,84.5,6,"Uvs-Zuunhangai",1,165.6038666,"III","2"
"1402",1404,2012,"UV-ZUUNHANGAI","YARGAIT","UV-Zuunhangai / Yargait","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,1,0,6.75,0,2.5,0,0,0,0,0,0,5.25,5,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,33.5,62.75,15,"Uvs-Zuunhangai",1,179.2041931,"IV","4"
"1403",1405,2012,"UVS-UNDURHANGAI","BARCHIN","Uvs-Undurhangai / Barchin","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1404",1406,2012,"UVS-UNDURHANGAI","EMT","Uvs-Undurhangai / Emt","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1405",1407,2012,"UVS-UNDURHANGAI","UNEGT","Uvs-Undurhangai / Unegt","III","Sandy loam",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1406",1408,2012,"UVS-UNDURHANGAI","YYSHIGT","Uvs-Undurhangai / Yyshigt","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1407",1409,2012,"UVS-UNDURHANGAI","ZUUN DENJ","Uvs-Undurhangai / Zuun denj","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1408",1410,2012,"ZA-ALDARHAAN","ALDAR-HANIIN HUDAG","ZA-Aldarhaan / Aldar-Haniin hudag","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0.75,NA,NA,NA,0,0,NA,0.5,0,0,0,0,0,0,38,NA,0,0,2.25,0,0.25,NA,NA,NA,59.25,20.5,8,"Zavhan-Aldarhaan",1,487.2113953,"I","1"
"1409",1411,2012,"ZA-ALDARHAAN","ARGALANT-IH-UUL","ZA-Aldarhaan / Argalant-Ih-Uul","III","Sandy loam",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,1.25,NA,0.75,0,7.25,NA,NA,NA,0,0,NA,7.5,2,0,0,0,0,0,9,NA,0,0,3.25,0,0,NA,NA,NA,34.75,53,11,"Zavhan-Aldarhaan",1,282.2066345,"I","1"
"1410",1412,2012,"ZA-ALDARHAAN","BOGDIIN GOL-TAVAN TOLGOI","ZA-Aldarhaan / Bogdiin gol-Tavan tolgoi","ii","sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,NA,0,0,1,NA,NA,NA,0,0,NA,0.5,0,0,0,0,0,0,8.25,NA,0.25,0,0.25,0,0.5,NA,NA,NA,48,47.75,10,"Zavhan-Aldarhaan",1,372.8087463,"IV","4"
"1411",1413,2012,"ZA-ALDARHAAN","CHIGESTEI-AR BUMBAT","ZA-Aldarhaan / Chigestei-Ar bumbat","I","High water table",5,2,2.1,2,"No","Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0.75,6.75,0.75,0,74.75,0,0,2.25,0.75,0,48.75,5.25,5.5,0,0,0,0,0,NA,0,0,0,0,0,4.5,0,41.5,93.75,1.75,20,"Zavhan-Aldarhaan",1,571.6133423,"I","1"
"1412",1414,2012,"ZA-ALDARHAAN","MANDAAT-UZUUR TSAGAAN HAD","ZA-Aldarhaan / Mandaat-Uzuur tsagaan had","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0.25,0,9,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,19.5,2,0,0,24.75,0,0.25,0,0,0.25,55.5,31.5,12,"Zavhan-Aldarhaan",1,685.2160645,"I","1"
"1413",1415,2012,"ZA-ALDARHAAN","UGUUMUR-ULAAN HAIRHAN","ZA-Aldarhaan / Uguumur-Ulaan hairhan","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0.5,0,5.75,NA,NA,NA,0,0,NA,0,0.5,0,0,0,0,0,7.25,NA,0,0,1.25,0,0,NA,NA,NA,25.75,70.75,9,"Zavhan-Aldarhaan",1,265.0061951,"II","2"
"1414",1416,2012,"ZA-ASGAT","ARGALANT-ARGALANTIIN UVUR","ZA-Asgat / Argalant-Argalantiin uvur","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1415",1417,2012,"ZA-ASGAT","SUVRAGA-CHULUUTIIN AR","ZA-Asgat / Suvraga-Chuluutiin ar","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1416",1418,2012,"ZA-BAYANHAIRHAN","ASGAT-SHUVUUNII BAAST","ZA-Bayanhairhan / Asgat-Shuvuunii baast","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,25.75,0,0,0,1.5,1.5,0,0,0,25.75,12,17.75,0,0,0,0,8.25,1,0.75,0,0,0,0,0,2.25,5.75,46,21.5,22,"Zavhan-Bayanhairhan",1,NA,"I","1"
"1417",1419,2012,"ZA-BAYANHAIRHAN","MINJ-DUGUI UVUR","ZA-Bayanhairhan / Minj-Dugui uvur","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,13,0,33.75,0,0.25,0,2.75,2.75,0,0,0,22,23.75,18.75,0,0,0,0,11,1,0,0,0,0,0,0,2.75,4.5,51.25,14.25,23,"Zavhan-Bayanhairhan",1,NA,"III","2"
"1418",1420,2012,"ZA-BAYANHAIRHAN","NARAN-OVOOT","ZA-Bayanhairhan / Naran-Ovoot","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,3.5,0,20.25,0,0,0.25,0,0,0,0,0,4,18.75,10.5,0,0,0,0,10.25,1,23.25,0,0,0,0,0,1,2,55,17,15,"Zavhan-Bayanhairhan",1,NA,"I","1"
"1419",1421,2012,"ZA-BAYANHAIRHAN","TOONT-TSAGAAN UTUG","ZA-Bayanhairhan / Toont-Tsagaan utug","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,1,0,0.25,15.25,1.75,1.75,0,0,0,26.5,17.75,4.5,0,0,0,0,18.75,1,1,0,0,0,0,0,2,4,48.5,23.5,21,"Zavhan-Bayanhairhan",1,NA,"I","1"
"1420",1422,2012,"ZA-BAYANTES","BUJIR-BUJIRIIN UVUR","ZA-Bayantes / Bujir-Bujiriin uvur","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,36,0,0,0,0,0,0,0,0,4,4,3.75,0,0,0,0,25,0,0.5,0,0,0,0,1.25,4,0,64.75,27.5,8,"Zavhan-Bayantes",1,399.7707825,"III","2"
"1421",1423,2012,"ZA-BAYANTES","BUJIR-HANGINAH","ZA-Bayantes / Bujir-Hanginah","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0.5,0,0,0,0,0,0,0,0,22.5,6.5,0,0,0,0,0,51.5,0,0,0,0,0,0,3.75,22.5,0,73.5,26,6,"Zavhan-Bayantes",1,37.92308044,"I","1"
"1422",1424,2012,"ZA-BAYANTES","HACHIG-TSERGIIN GOL","ZA-Bayantes / Hachig-Tsergiin gol","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,3.5,0,0,0,0,0,0,0,0,21,9.25,3.25,0,0,0,0,59.25,1,0,0,0,0,1.25,1,21,0,84.25,15.5,8,"Zavhan-Bayantes",1,230.0053711,"I","1"
"1423",1425,2012,"ZA-BAYANTES","JAVHLAN-TSAGAAN OLOM","ZA-Bayantes / Javhlan-Tsagaan olom","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,1.5,0,0,0,0,0,0,0,0,3.75,10.75,0,0,0,0,0,38.5,1,0.25,0,0,0,0.25,6.25,3.75,0,60,39.75,8,"Zavhan-Bayantes",1,232.0054321,"I","1"
"1424",1426,2012,"ZA-BAYANTES","ZAIGAL-ULAAN EREG","ZA-Bayantes / Zaigal-Ulaan ereg","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,10.25,0,0,0,0,0,0,0,0,19.25,5.75,7,0,0,0,0,12.5,0,0,0,0,0,0,2,18.5,0.75,52.25,45,9,"Zavhan-Bayantes",1,232.0054321,"I","1"
"1425",1427,2012,"ZA-DURVULJIN","BUGA-ULAAN CHULUU","ZA-Durvuljin / Buga-ulaan chuluu","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,8.25,1,0,0,0,0,0,0,0,0,13.75,75.25,3,"Zavhan-Durvuljin",1,56.80133057,"II","2"
"1426",1428,2012,"ZA-DURVULJIN","BUURAL-NARIIN HAR","ZA-Durvuljin / Buural-Nariin har","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0.25,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,17.75,NA,1.25,0,2.25,0,0,NA,NA,NA,22.25,64.5,6,"Zavhan-Durvuljin",1,195.4045715,"I","1"
"1427",1429,2012,"ZA-DURVULJIN","ONTS-UZUUR TSAHIR","ZA-Durvuljin / Onts-Uzuur tsahir","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.75,1,0,0,4.5,0,0,0,0,0,29.25,60.5,6,"Zavhan-Durvuljin",1,111.6026077,"I","1"
"1428",1430,2012,"ZA-DURVULJIN","TAVAN TOLGOI-URTIIN BUUR","ZA-Durvuljin / Tavan tolgoi-Urtiin buur","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,27.25,0,0,0,2,0,0,0,0,0,34.25,57.25,8,"Zavhan-Durvuljin",1,248.8058167,"I","1"
"1429",1431,2012,"ZA-DURVULJIN","TSOGT-AIRGIIN UVUR","ZA-Durvuljin / Tsogt-Airgiin uvur","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,7.25,2.75,0,0,0,0,0,0,1.25,0,0,0,0,0,22.25,1,0,0,0.5,0,0,0,0,0,31.75,56,6,"Zavhan-Durvuljin",1,181.6042633,"I","1"
"1430",1432,2012,"ZA-ERDENEHAIRHAN","ALTAN-HAR MORIT","ZA-Erdenehairhan / Altan-Har morit","II","sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,15,24.25,15,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,15.25,1,0,0,0,0,0,0,0,0,55,33.25,6,"Zavhan-Erdenehairhan",1,458.0107117,"IV","4"
"1431",1433,2012,"ZA-ERDENEHAIRHAN","BAGA-NUUR-SEGS","ZA-Erdenehairhan / Baga-Nuur-Segs","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,NA,10.75,0,0,NA,NA,NA,0,9,NA,1,0,0.25,0,31,0,0,0,1,0,0,0.25,0,0,NA,NA,NA,52.25,26.75,9,"Zavhan-Erdenehairhan",1,651.215271,"I","1"
"1432",1434,2012,"ZA-ERDENEHAIRHAN","BAYANZURH-SHURT","ZA-Erdenehairhan / Bayanzurh-Shurt","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,NA,0,0,0,0,0,0,0,0,51.75,36.25,4,"Zavhan-Erdenehairhan",1,943.0220947,"I","1"
"1433",1435,2012,"ZA-ERDENEHAIRHAN","HAIRHAN-ALTAN-UUL","ZA-Erdenehairhan / Hairhan-Altan-Uul","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,26.5,2.25,26.5,0,0,0,0,0,0,0,0,17.75,0,0,0,0,0,19.25,1,4.75,0,0,0,0,0,0,0,72.5,24,7,"Zavhan-Erdenehairhan",1,284.0066528,"III","3"
"1434",1436,2012,"ZA-ERDENEHAIRHAN","MUSUN-HUITEN NURUU","ZA-Erdenehairhan / Musun-Huiten nuruu","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,9.25,0,0,37,0,0,0,1,0,0,0,0,0,NA,NA,NA,46.25,34.25,3,"Zavhan-Erdenehairhan",1,168.6039581,"I","1"
"1435",1437,2012,"ZA-IDER","DARHAN-UUL DOOD ZAVGIIN AM","ZA-Ider / Darhan-Uul dood zavgiin am","III","High water table",4,2,2.2,2,"No","Carex-Grass-forbs rangeland in High water table ESG, FS",0,0,0,18.25,0,0,71,0,0,0,0,0,2.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,1.5,83,7,7,"Zavhan-Ider",1,448.4105225,"II","2"
"1436",1438,2012,"ZA-IDER","MANUUSTAI-NURAMT","ZA-Ider / Manuustai-nuramt","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0.5,0,25.25,0,0,24.75,0,0,0,0,0,1.5,1,2,0,0,0,0,19.75,0,0,0,3.25,0,0,0,0,0.75,71,12.5,10,"Zavhan-Ider",1,333.007782,"I","1"
"1437",1439,2012,"ZA-IDER","TETSERLEG-ALTAN TOLGOI","ZA-Ider / Tetserleg-altan tolgoi","III","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,1.25,0,13.75,0,0,39.5,0,0,0,0,0,2.5,1.75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.25,58.75,15,8,"Zavhan-Ider",1,132.0030975,"III","2"
"1438",1441,2012,"ZA-IDER","ZAGASTAI-ULAAN UZUUR","ZA-Ider / Zagastai-ulaan uzuur","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0.75,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40.75,0,0,0,0,0,0,1,42.75,51.75,7,"Zavhan-Ider",1,639.0149536,"III","2"
"1439",1442,2012,"ZA-IH-UUL","BAYAN UHAA-HUJIRTIIN AM","ZA-Ih-Uul / Bayan uhaa-Hujirtiin am","II","Gravelly",1,2,2.1,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,44.25,0,0,1,0,0,0,0,0,25.25,0,0.5,0,0,0,16.75,14.5,0,0,0,0,0,0,2.75,0,21.5,79,16.5,10,"Zavhan-Ih-Uul",1,288.4067688,"III","2"
"1440",1443,2012,"ZA-IH-UUL","HONGOR-BURGAST","ZA-Ih-Uul / Hongor-Burgast","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.5,0,34.75,0,0,16.25,0,0,0,0,0,36.75,0,0,25.5,0,0,0,0.5,0,0,0,0,0,0,9.75,0,32.75,94.5,5.5,14,"Zavhan-Ih-Uul",1,349.8082275,"I","1"
"1441",1444,2012,"ZA-IH-UUL","HUYAGT-GERT","ZA-Ih-Uul / Huyagt-Gert","I","High water table",5,1,1.1,2,"Yes","Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,9.75,4.5,27.75,4.5,0,22.25,0.25,0.25,6.25,0,0,50.5,1.75,15.75,28.75,0,0,0,0,0,0,0,0,0,0,5.5,0,22.75,100,NA,22,"Zavhan-Ih-Uul",1,450.2105408,"I","1"
"1442",1445,2012,"ZA-IH-UUL","TSETSUUH-IH ULT","ZA-Ih-Uul / Tsetsuuh-Ih ult","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,15.75,0,0,9.75,0,0,0,0,0,47,0,0,0,0,0,15.25,0,0,0,0,0,0,0,20.25,0,28.5,80.5,16.75,10,"Zavhan-Ih-Uul",1,219.005127,"III","2"
"1443",1446,2012,"ZA-IH-UUL","URJIL-TSAGAAN UUL","ZA-Ih-Uul / Urjil-Tsagaan uul","II","Loamy",3,2,2.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.25,12.25,22.5,12.25,0,13.75,6.25,6.25,0,0,0,28.5,0,1.5,25.5,0,0,0,0,0,0,0,0,0,0,14.75,0,24,86.75,13,13,"Zavhan-Ih-Uul",1,393.6092224,"I","1"
"1444",1447,2012,"ZA-IH-UUL","ZART-NAM","ZA-Ih-Uul / Zart-Nam","I","High water table",5,2,2.1,2,"No","Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,4.5,0,15,0,0,15.75,0,0,0,0,0,40,0,24.25,11.75,0,0,0,0,0,0,0,0,0,0,13,0,18.5,99.75,0.25,13,"Zavhan-Ih-Uul",1,433.0101318,"I","1"
"1445",1448,2012,"ZA-NUMRUG","BAYANZURH-CHIRENGET","ZA-Numrug / Bayanzurh-Chirenget","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,15.25,0,3.5,0,0,21.5,0,0,0,0,0,22.5,1,3.25,2.5,0,0,0,0,1,4.75,0,0,0,0,0,3.5,3.5,62.5,24.25,17,"Zavhan-Numrug",1,397.8092957,"III","2"
"1446",1449,2012,"ZA-NUMRUG","DARHAN-UUL--BAYAN-UHAA","ZA-Numrug / Darhan-Uul--Bayan-Uhaa","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.5,0,0,0,0,3.5,0,0,0,0,0,25.25,1,29,13.25,0,0,0,0,0,2.75,0,0,0,3.25,0,18.75,1.25,66.5,29.25,16,"Zavhan-Numrug",1,626.0146484,"III","2"
"1447",1450,2012,"ZA-NUMRUG","HAIRHAN-AR GUU","ZA-Numrug / Hairhan-Ar guu","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,4,0,2.75,0,0,0,0,0,0,0,0,9.25,0.75,29,0.25,0,0,0,0,0,11,0,0,0,0,0,0,4.25,56.25,40.75,14,"Zavhan-Numrug",1,356.0083313,"III","2"
"1448",1451,2012,"ZA-NUMRUG","HUDRUG-UVUR SHIVERTEI","ZA-Numrug / Hudrug-Uvur shivertei","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,9.25,7,0.75,7,0,25.75,0,0,0,0,0,4,1.25,14,0,0,0,0,2.25,0,0,0,0,0,0,0,0,3.25,58.75,26.5,14,"Zavhan-Numrug",1,153.6035919,"III","2"
"1449",1452,2012,"ZA-NUMRUG","NUUR-HUZUUVCH","ZA-Numrug / Nuur-Huzuuvch","IV","Loamy",2,3,3.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,18.75,23.75,4.75,26.25,0,0,0,0,0,0,0,11.75,0,0,0,0,0,0,0,1,0,0,0,0,5.25,0,0,0,61.5,34.75,11,"Zavhan-Numrug",1,502.8117371,"III","2"
"1450",1453,2012,"ZA-OTGON","BADRAL-TSOROIDOG","ZA-Otgon / Badral-Tsoroidog","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,0,0,0,0,0,0,0,0.75,9.5,0,0,0,0,0,24.75,0,0,0,0,0,0,0,0,0.75,68.5,28.5,6,"Zavhan-Otgon",1,726.8169556,"I","1"
"1451",1454,2012,"ZA-OTGON","BAYAN BULAG-ASGAT","ZA-Otgon / Bayan bulag-Asgat","I","Loamy",2,1,1.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,0,15.5,0,0,0,0,0,0,41,0,0,0,0,0,33.25,0,8.5,0,0,0,0,0,0,0,86.25,11.75,6,"Zavhan-Otgon",1,596.8139038,"I","1"
