"","�..","YEAR","SITEID","PLOTID","SITE.PLOT","RC_INTERP","ESG","STM","STATE_INTERP","PHASE_INTERP","REFERENCENUM","REFERENCE","ESGEN","ACHNA","ANNUAL","ARAD","ARFRI","BARTEM","CLEIST","CXDU","LEYM","ELCHN","MEADPF","MEADPG","NISB","PPFF","PPGG","SMBPG","STBA","STGBGL","STGR","STIPA","STKR","SRC","GOOD.ARTEMISIA","HIMTNMEADOWSPP","OTHER.ALLIUM","SHRUB","SUB.SHRUB","CXPED","POTAC","POTBI","PCT.FOLIAR.COVER","PCT.BARE.SOIL","SPECIES.COUNT","SITENAME","LINEID","TOTALWTHECTARE","RC.Class","state.Class"
"739",739,2013,"HO-CHANDMANI","SHAND","HO-Chandmani / Shand","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0.5,0,1.5,0,0.5,0,0,0,0,0,0,16.75,5,0,0,4.75,0,0,16.75,0,0.5,0,0.25,0,0,2.5,0,0,45.5,41.25,14,"Hovd-Chandmani",1,204.2047729,"I","1"
"740",740,2013,"HO-CHANDMANI","ZAH","HO-Chandmani / Zah","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,0,0,0,10.25,0,0,0,0,0,0,8.5,0.75,0,0,4.25,0,0,1.25,0,0,0,0.5,0,0,3.75,0,0,28.75,55,8,"Hovd-Chandmani",1,828.5575562,"IV","3"
"741",741,2013,"HO-DARVI","BAZARIIN BULAG","HO-Darvi / Bazariin bulag","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,0,0,0,0,0,0,0,0,0,0,16,40.75,0,0,0,0,0,0,0,0,0,0,0,1.5,12.25,0,0,70.75,15.75,8,"Hovd-Darvi",1,21.60050583,"I","1"
"742",742,2013,"HO-DARVI","HASHAALAAGUI TALBAI","HO-Darvi / Hashaalaagui talbai","II","Sandy ",16,2,2.1,2,"No","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,2.5,NA,10,0,0,NA,NA,NA,0,0,NA,2.5,21,0,0,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,49.5,23,10,"Hovd-Darvi",1,1494.542969,"IV","3"
"743",743,2013,"HO-DARVI","NARAN HAR AR BOGS","HO-Darvi / Naran har ar bogs","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0.5,NA,7.25,0,0,NA,NA,NA,0,0,NA,0.75,14.5,0,0,9.75,0,0,2.25,0,0,0,9.75,0,0.75,NA,NA,NA,43.25,52.5,12,"Hovd-Darvi",1,1647.024292,"I","1"
"744",744,2013,"HO-DARVI","NARANGIIN NURUU","HO-Darvi / Narangiin nuruu","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,6,0,0,NA,NA,NA,0,0,NA,12.25,22.75,0,0,0,0,0,27.75,0,0,0,0.75,0,0,NA,NA,NA,66.25,19.25,12,"Hovd-Darvi",1,335.007843,"I","1"
"745",745,2013,"HO-DARVI","SHINE USNI DEN","HO-Darvi / Shine usni den","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,NA,0.25,1,0,NA,NA,NA,0,0,NA,8.75,5.75,0,0,13.5,0,0,0,0,0.25,0,0,0,0,NA,NA,NA,58.75,17.5,13,"Hovd-Darvi",1,674.8157349,"IV","3"
"746",746,2013,"HO-DURGUN","ARAVJ UUL","HO-Durgun / Aravj uul","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1,NA,0,0,0,NA,NA,NA,0,0,NA,0.75,2.25,0,0,10.75,0,0,0,1,0,0,0,0,0,NA,NA,NA,18,75,9,"Hovd-Durgun",1,134.2031403,"I","1"
"747",747,2013,"HO-DURGUN","BALTSARHAI","HO-Durgun / Baltsarhai","I","Sandy ",16,1,1.2,2,"No","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1,NA,1.75,0,0,NA,NA,NA,0,0,NA,0,0,0,0,4.25,0,0,0,2,0,0,0.25,0,0,NA,NA,NA,18,72.5,10,"Hovd-Durgun",1,126.0029449,"I","1"
"748",748,2013,"HO-DURGUN","HASHAALAAGUI TALBAI","HO-Durgun / Hashaalaagui talbai","I","Loamy",15,1,1.1,1,"Yes","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,9.75,0,0,0,2,0,0,0,0,0,NA,NA,NA,11.75,79,5,"Hovd-Durgun",1,98.4023056,"II","2"
"749",749,2013,"HO-DURGUN","NUHT","HO-Durgun / Nuht","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,8,NA,11.5,0,0,NA,NA,NA,0,0,NA,0,0,0,0,6.75,0,0,0,2,0,0,0,0,0,NA,NA,NA,26.75,65.75,8,"Hovd-Durgun",1,212.8049927,"II","2"
"750",750,2013,"HO-DURGUN","SUL HAR","HO-Durgun / Sul har","I","Loamy",15,1,1.1,1,"Yes","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1.75,NA,0.25,0,0,NA,NA,NA,0,0,NA,0,2,0,0,6.75,0,0,0,2,0.5,0,10,0,0,NA,NA,NA,18.75,75.25,10,"Hovd-Durgun",1,867.7991333,"II","2"
"751",751,2013,"HO-DUUT","GYALGARIN AM","HO-Duut / Gyalgarin am","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,1.75,2.75,1.75,0,20,0,0,0,0,0,13.75,0,4,0,0,0,0,11.25,0,0,0,0.5,0,0,0,0,0,48.75,43.5,11,"Hovd-Duut",1,1476.604004,"I","1"
"752",752,2013,"HO-DUUT","HASHAALAAGUI TALBAI","HO-Duut / Hashaalaagui talbai","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,0,13,0,0,20.5,0,0,0,0,0,4.25,4.25,3.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,42.75,50.25,9,"Hovd-Duut",1,870.0414429,"I","1"
"753",753,2013,"HO-DUUT","MARTSAD HOID SALAA","HO-Duut / Martsad hoid salaa","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,NA,8,0,0,NA,NA,NA,0,0,NA,15,0,39,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54.75,19.75,10,"Hovd-Duut",1,2782.787109,"I","1"
"754",754,2013,"HO-DUUT","SHIVERIIN HUTUL","HO-Duut / Shiveriin hutul","II","Gravelly",24,2,1.1,1,"Yes","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,NA,19.25,0,0,NA,NA,NA,0,0.5,NA,1,0.75,24,0,0,0,0,0,0,0,0,0.5,0,0,NA,NA,NA,40.75,40.25,8,"Hovd-Duut",1,193.6045074,"I","1"
"755",755,2013,"HO-ERDENEBUREN","BALBARHAI","HO-Erdeneburen / Balbarhai","I","Sandy ",16,1,1.1,1,"Yes","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,1.75,0,1.75,8.75,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,29.75,68.5,5,"Hovd-Erdeneburen",1,245.8057556,"I","1"
"756",756,2013,"HO-ERDENEBUREN","DUUTIIN UBUR","HO-Erdeneburen / Duutiin ubur","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,1.5,NA,0,0,4.75,NA,NA,NA,0,0,NA,11.75,0.75,0,0,0,0,0,5.5,1,0,0,0,0,0,NA,NA,NA,23.5,71.5,6,"Hovd-Erdeneburen",1,151.203537,"IV","3"
"757",757,2013,"HO-ERDENEBUREN","HASHAALAAGUI TALBAI","HO-Erdeneburen / Hashaalaagui talbai","IV","Gravelly",11,3,3.1,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,22.25,NA,0,0,3.5,NA,NA,NA,0,0,NA,2.5,0,0,0,0,0,0,4.25,0,0,0,0,0,0,NA,NA,NA,32.5,60,5,"Hovd-Erdeneburen",1,93.40219116,"IV","3"
"758",758,2013,"HO-ERDENEBUREN","SHAR HARGANA","HO-Erdeneburen / Shar hargana","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,10.25,2.25,0,2.25,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,40.75,57,5,"Hovd-Erdeneburen",1,165.0038605,"I","1"
"759",759,2013,"HO-ERDENEBUREN","UBDUGIIN GOL","HO-Erdeneburen / Ubdugiin gol","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0.5,NA,0,0,10.75,NA,NA,NA,0,0,NA,1.5,0,0,0,0,0,0,17.75,1,0,0,0,0,0,NA,NA,NA,30.75,65.75,6,"Hovd-Erdeneburen",1,181.604248,"I","1"
"760",760,2013,"HO-HOVD","BILUUTIIN AM","HO-Hovd / Biluutiin am","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,2.25,NA,0,0,0,NA,NA,NA,0,0,NA,9.5,1,13.75,0,34.75,0,0,0,0,0,0,1,0,0,NA,NA,NA,61.75,21.25,14,"Hovd-Hovd",1,449.4105225,"I","1"
"761",761,2013,"HO-HOVD","HASHAALAAGUI TALBAI","HO-Hovd / Hashaalaagui talbai","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,1.25,0,7,0,0,3.25,0,0,0,0,0,7.25,2.5,0,0,41.75,0,0,0,0,0,0,0.5,0,0,0,0,0.25,59.25,21.5,16,"Hovd-Hovd",1,128.6030121,"I","1"
"762",762,2013,"HO-HOVD","IHER BUUTS","HO-Hovd / Iher buuts","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,3.25,0,2,3.25,0,0,0,0,0,1.5,41,0,0,3.5,0,0,3,0,0,0,7.5,0,0.75,0,0,0,66.5,16.5,14,"Hovd-Hovd",1,260.8060913,"I","1"
"763",763,2013,"HO-HOVD","MORIT","HO-Hovd / Morit","I","sandy loam",12,1,1.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,9.5,0,0,0,11.75,0.75,0,0,0,0,0,2.75,23,0,0,23.75,0,0,0.25,0,0,0,6.75,0,0,0,0,0,71.25,2.75,13,"Hovd-Hovd",1,376.0087891,"I","1"
"764",764,2013,"HO-HOVD","URTUU HUDAG","HO-Hovd / Urtuu hudag","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0.25,0,0,0,0,0,0,0,0,0,0,18.5,11.75,0,0,60.25,0,0,0,0,0,0,1.75,0,0,1.25,0,0,81.75,7.75,11,"Hovd-Hovd",1,1256.851074,"I","1"
"765",765,2013,"HO-JARGALANT","HATUU HUTUL","HO-Jargalant / Hatuu hutul","I","Gravelly",14,1,1.1,1,"Yes","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,1.5,0,11,0,0,0,0,0,0,0,0,5.5,14.5,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,1.25,42.5,42.75,12,"Hovd-Jargalant",1,129.6030426,"I","1"
"766",766,2013,"HO-JARGALANT","HUH BULAN","HO-Jargalant / Huh bulan","I","High water table",4,1,1.1,1,"Yes","Carex-Grass-forbs rangeland in High water table ESG, FS",0,0,0,0,0,0,82.5,0,0,0,0,0,31.25,12.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,7,"Hovd-Jargalant",1,878.0205688,"II","2"
"767",767,2013,"HO-JARGALANT","TAVAN HAIRHAN","HO-jargalant / Tavan hairhan","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,23.5,0,0,5,0,0,0,0,0,0,0,18.5,8.5,0,0,7,0,0,0,0,0.75,0,3.75,0,0,0,0,3.5,61.5,32,21,"Hovd-Jargalant",1,590.4138184,"II","2"
"768",768,2013,"HO-JARGALANT","TSAGAAN EREG","HO-Jargalant / Tsagaan ereg","II","Sandy ",16,2,2.1,2,"No","STGL/STGO-ALLPO rangeland in Loamy plain ESG , Desert steppe",0,7,0,7,0,0,0,0,0,0,0,0,3,22.25,0,0,2.5,0,0,0,0,0,0,1.75,0,0,0,0,0.75,43.25,46,15,"Hovd-Jargalant",1,151.00354,"IV","3"
"769",769,2013,"HO-MANHAN","GANGA","HO-Manhan / Ganga","I","High water table",13,1,1.1,1,"Yes","ACSP/SCHI dominated solonchak in HWT ESG, Semidesert steppe",65.5,0,NA,0,0,0,NA,NA,NA,0,0,NA,3.75,52.75,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,93.5,3,4,"Hovd-Manhan",1,1362.231934,"I","1"
"770",770,2013,"HO-MANHAN","HASHAALAAGUI TALBAI","HO-Manhan / Hashaalaagui talbai","I","Loamy",15,1,1.1,1,"Yes","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,1,0,1,4.5,0,0,0,0,0,0,2.75,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,28.25,49.25,9,"Hovd-Manhan",1,1188.458618,"II","2"
"771",771,2013,"HO-MANHAN","HUNDLUN","HO-Manhan / Hundlun","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,1.25,3.25,0,3.25,8.5,0,0,0,0,0,0,0.5,5.5,0,0,5,0,0,3.25,0,0,0,0,0,0,0,0,0,29.25,42.5,11,"Hovd-Manhan",1,1143.611206,"IV","3"
"772",772,2013,"HO-MANHAN","IH MUST","HO-Manhan / Ih must","I","Gravelly",25,1,1.1,1,"Yes","Big bunch grass-xerophytic-mesophytic forbs with shrubs meodow steppe in Gravelly, High mountain",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,6,0,2,0,0,0,0,0,0,5,0,0,0,0,NA,NA,NA,12.75,27.25,4,"Hovd-Manhan",1,1015.023743,"I","1"
"773",773,2013,"HO-MANHAN","RASHANT","HO-Manhan / Rashant","III","Gravelly",14,2,2.2,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0.5,2.25,0,2.25,0.75,0,0,0,0,0,0,0.5,0.25,0,0,1.75,0,0,0,0,0.5,0,0,0,0,0,0,0,16.75,27,11,"Hovd-Manhan",1,1182.852783,"IV","3"
"774",774,2013,"HO-MANHAN","UVUR TSOHIO","HO-Manhan / Uvur tsohio","I","Gravelly",11,1,1.1,1,"Yes","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,8.25,1,0,1,1,0,0,0,0,0,0,0,8.75,0,0,0,0,0,51.25,0,2.25,0,0,0,0,0,0,0,71,9.5,10,"Hovd-Manhan",1,2549.580322,"I","1"
"775",775,2013,"HO-MUNHHAIRHAN","HASHAALAAGUI TALBAI","HO-Munhhairhan / Hashaalaagui talbai","II","Gravelly",14,2,2.1,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0,0,4.5,0,0,0,0,0,0,0,0,6.75,12.25,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1.25,30.5,50.75,9,"Hovd-Munhhairhan",1,35.20082474,"III","2"
"776",776,2013,"HO-MUNHHAIRHAN","HUH SAI","HO-Munhhairhan / Huh sai","I","Gravelly",24,1,1.1,1,"No","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,0,0,0,17.75,0,0,0,0,0,0,5.5,21.75,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0.75,51.75,23.5,6,"Hovd-Munhhairhan",1,754.5592041,"I","1"
"777",777,2013,"HO-MUNHHAIRHAN","NARIIN HAG","HO-Munhhairhan / Nariin hag","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,1.25,9.75,1.25,0,0,0,0,0,0,0,4.5,15.25,0,0,12,0,0,0,1,5.5,0,0,0,0,2.25,0,0,41,45.75,11,"Hovd-Munhhairhan",1,85.20198822,"I","1"
"778",778,2013,"HO-MUNHHAIRHAN","NARIIN UZUUR","HO-Munhhairhan / Nariin uzuur","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,0.5,0.25,0.5,0,0,0,0,0,0,0,5,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,6,"Hovd-Munhhairhan",1,64.80151367,"I","1"
"779",779,2013,"HO-MUNHHAIRHAN","SHAR HUTUL","HO-Munhhairhan / Shar hutul","I","Gravelly",23,1,1.1,1,"Yes","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,33.75,0,0,10.75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43.25,50.5,5,"Hovd-Munhhairhan",1,50.00117111,"I","2"
"780",780,2013,"HO-MUST","BAATARIIN AM","HO-Must / Baatariin am","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,11.25,0,0,44.5,0,4.5,2.75,0,0,0,0,0,0,NA,NA,NA,61.25,30.5,6,"Hovd-Must",1,149.6035156,"I","1"
"781",781,2013,"HO-MUST","BALGATAAN TOOM","HO-Must / Balgataan toom","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,0,0.5,2.75,0,0,0,0,0,0,0,0.25,9.5,0,0,0,0,0,5,0,0,0,0,0,0,42.75,0,0,61,36.5,7,"Hovd-Must",1,1494.542969,"IV","3"
"782",782,2013,"HO-MUST","HASHAALAAGUI TALBAI","HO-Must / Hashaalaagui talbai","II","sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,0,21,0,0,0,0,0,1,4.25,0,0,10.25,0,0,0.25,0,0,0,0,0,0,1.75,0,0,37.5,53.5,9,"Hovd-Must",1,204.6047974,"II","2"
"783",783,2013,"HO-MUST","IH SHAR HAD","HO-Must / Ih shar had","I","Gravelly",24,1,1.1,1,"Yes","Cryophyte cushion forb-small bunch grass rangeland in Gravelly hills, High mountain",0,0,NA,0,10.25,0,NA,NA,NA,0,0,NA,0,12.5,9.75,0,1,0,0,0,0,1.25,0,0,0,0,NA,NA,NA,33.25,63,8,"Hovd-Must",1,194.2045441,"I","1"
"784",784,2013,"HO-MUST","MUSTIIN AMNI URID ZOO","HO-Must / Mustiin amni urid zoo","II","Gravelly",14,2,2.1,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,8.5,0,0,0.25,0,0,0,0,0,0,2.5,0,0,20,21,9,"Hovd-Must",1,153.6035919,"III","2"
"785",785,2013,"HO-MUST","TAVTIIN BAGA MANJ","HO-Must / Tavtiin baga manj","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,20.75,14.75,0,0,0,0,0,0,0,1,0,0,1.75,0,0,0,0,0,0,0,0,0,5.5,0,0,52,43.5,9,"Hovd-Must",1,320.6075134,"I","1"
"786",786,2013,"HO-MYANGAD","ARHI TSATSADAG","HO-Myangad / Arhi tsatsadag","I","Sandy",16,1,1.1,1,"Yes","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,2.25,11.5,0,0,10.75,0,0,0,0,3.75,0,0,0.25,0,NA,NA,NA,24.5,72.25,6,"Hovd-Myangad",1,116.6027298,"IV","3"
"787",787,2013,"HO-MYANGAD","CHARGAT BEL","HO-Myangad / Chargat bel","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,5,0,6.25,NA,NA,NA,0,0,NA,0,6.75,0,0,1.25,0,0,9.25,0,0,0,0,0,0,NA,NA,NA,27.25,68.5,6,"Hovd-Myangad",1,169.003952,"I","1"
"788",788,2013,"HO-MYANGAD","HASHAALAAGUI TALBAI","HO-Myangad / Hashaalaagui talbai","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0.75,6.25,0,0,7.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.75,76,5,"Hovd-Myangad",1,133.6031342,"II","2"
"789",789,2013,"HO-MYANGAD","MORITIN BEL","HO-Myangad / Moritin bel","I","Sandy ",16,1,1.1,1,"Yes","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0.25,0,0,NA,NA,NA,0,0,NA,0,12.25,0,0,11.75,0,0,0,0,0,0,0,0,0,NA,NA,NA,27,72.5,6,"Hovd-Myangad",1,119.0027847,"IV","3"
"790",790,2013,"HO-MYANGAD","SAIN ULZII","HO-Myangad / Sain ulzii","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,2,0,3,NA,NA,NA,0,0,NA,3.25,5.75,0,0,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.75,74.25,6,"Hovd-Myangad",1,143.0033569,"I","1"
"791",791,2013,"HO-TSETSEG","BAYAN GOL","HO-Tsetseg / Bayan gol","II","Gravelly",14,2,2.1,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0,0,0,0,7.5,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,17,55,6,"Hovd-Tsetseg",1,103.8024216,"IV","3"
"792",792,2013,"HO-TSETSEG","HASHAALAAGUI TALBAI","HO-Tsetseg / Hashaalaagui talbai","I","Loamy",15,1,1.1,1,"Yes","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,20,72.75,4,"Hovd-Tsetseg",1,24.40057373,"I","1"
"793",793,2013,"HO-TSETSEG","HUREN","HO-Tsetseg / Huren","I","sandy loam",12,1,1.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0.25,0,5.75,0,38.5,0,0,0,0,0,0,0.5,0.25,2,0,0,0,0,0,1,0,0,0,0,0,1.25,0,0,49.5,37.25,10,"Hovd-Tsetseg",1,117.8027573,"I","1"
"794",794,2013,"HO-TSETSEG","OLON HUDAG","HO-Tsetseg / Olon hudag","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,0,0,0,7.25,0,0,0,0,0,0,3.25,0,1,0,2,0,0,0,1,0,0,0,0,0,8.5,0,0.75,23.5,60.25,9,"Hovd-Tsetseg",1,72.0016861,"IV","3"
"795",795,2013,"HO-TSETSEG","ZAISAN","HO-Tsetseg / Zaisan","III","Gravelly",11,2,2.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,1.75,0,0.75,0,3,0,0,0,0,0,0,4.25,3.5,0,0,0,0,0,3,1,0.25,0,0,0,0,0.5,0,1.5,17.25,32.5,12,"Hovd-Tsetseg",1,46.80109406,"IV","3"
"796",796,2013,"HO-UENCH","HAR UZUUR","HO-Uench / Har uzuur","III","Gravelly",14,2,2.2,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0,4.25,0,4.25,0,0,0,0,0,0,0,0,0,0,0,12.25,0,0,0,0,4,0,0.5,0,0,1.75,0,0,30.5,56.25,8,"Hovd-Uench",1,542.6547241,"I","1"
"797",797,2013,"HO-UENCH","HASHAALAAGUI TALBAI","HO-Uench / Hashaalaagui talbai","III","Gravelly",14,2,2.2,2,"No","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,2,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,5,0,0.25,0,0,0,0,0,15.75,70.75,8,"Hovd-Uench",1,272.4485474,"III","2"
"798",798,2013,"HO-UENCH","SUURGA","HO-Uench / Suurga","I","Gravelly",14,1,1.1,1,"Yes","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,1,3.25,0,3.25,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,4.5,0,1,0,0,2,0,0,34.75,34.5,8,"Hovd-Uench",1,811.7397461,"I","1"
"799",799,2013,"HO-UENCH","TSAGAAN TUNGE","HO-Uench / Tsagaan tunge","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,9.25,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1.75,0,0,0,0,0.25,0,2,0,0,0,0,0,18.25,69.25,9,"Hovd-Uench",1,215.2680054,"II","2"
"800",800,2013,"HO-UENCH","URID HUVCH","HO-Uench / Urid huvch","I","Gravelly",14,1,1.1,1,"Yes","Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly ills ESG, Desert steppe",0,0,7.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,1,0,1.75,0,0,0,0,0,27,61.75,7,"Hovd-Uench",1,401.3851624,"I","1"
"801",801,2013,"HO-ZEREG","BANDIIN HUDAG","HO-Zereg / Bandiin hudag","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,8.75,4.5,0,0,36.75,0,0,0,1,0,0,24,0,0,NA,NA,NA,50.25,15.25,5,"Hovd-Zereg",1,180.0042267,"I","1"
