,YEAR,SITEID,PLOTID,SITE.PLOT,RC_INTERP,ESG,STM,STATE_INTERP,PHASE_INTERP,REFERENCENUM,REFERENCE,ESGEN,ACHNA,ANNUAL,ARAD,ARFRI,BARTEM,CLEIST,CXDU,LEYM,ELCHN,MEADPF,MEADPG,NISB,PPFF,PPGG,SMBPG,STBA,STGBGL,STGR,STIPA,STKR,SRC,DRYLAND CAREX,GOOD ARTEMISIA,HALOPHYTIC SHRUB,HIMTNMEADOWSPP,MEADOW CAREX,OTHER ALLIUM,OTHER CAREX,SHRUB,SUB-SHRUB,TREE,XEROPHYTIC SHRUB,CXPED,POTAC,POTBI,PCT.FOLIAR.COVER,PCT.BARE.SOIL,SPECIES.COUNT,TOTALWTHECTARE
1280,2015,UM-HANHONGOR,JARGALANT_SHAVARTAI,UM-Hanhongor / Jargalant_Shavartai,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0.25,NA,0,0,0,NA,0,0,0,0,NA,1.5,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,NA,NA,NA,9.25,28.5,6,36.4008522
1281,2015,UM-HANHONGOR,MANDAH_YNEGT,UM-Hanhongor / Mandah_Ynegt,III,Sandy ,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Loamy plain ESG , Desert steppe",0,0.75,NA,0,0,0.25,NA,0,0,0,0,NA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,NA,27.5,29.25,7,66.60155487
1282,2015,UM-HANHONGOR,UGUUMUR_BUMTIIN ZOO,UM-Hanhongor / Uguumur_Bumtiin zoo,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.25,NA,0,0,0,0,NA,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,NA,NA,NA,21,37.5,5,127.2029877
1283,2015,UM-HURMEN,HURMEN-HASHAALAAGUI TALBAI,UM-Hurmen / Hurmen-Hashaalaagui talbai,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9.5,75.25,3,20.40047836
1284,2015,UM-HURMEN,HURMEN-ULAAN TSAV,UM-Hurmen / Hurmen-Ulaan tsav,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,11,76.5,5,25.20059013
1285,2015,UM-HURMEN,JANJIN-TSENHER DEL,UM-Hurmen / Janjin-Tsenher Del,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,3.75,NA,0,0,0,0,NA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,8.5,89,8,2.00004673
1286,2015,UM-HURMEN,TULGA-HUH UNDUR,UM-Hurmen / Tulga-Huh undur,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.5,NA,0,0,0,0,NA,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,8.5,83.75,5,69.40162659
1287,2015,UM-MANDAL-OVOO,BAYANHOSHUU-GAVUU,UM-Mandal-Ovoo / Bayanhoshuu-Gavuu,I,Loamy,15,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0.25,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,2.5,NA,NA,NA,5.75,82.5,7,105.0024567
1288,2015,UM-MANDAL-OVOO,MANDAL=GANTS BURGAS,UM-Mandal-Ovoo / Mandal=Gants burgas,I,High water table,22,1,1.1,1,Yes,"Desert rangeland with halophyte shrubs in Saline solonchak ESG, Desert ",9.75,0,0,0,0,0,0,0,0,0,0,5.25,0,0.5,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0.5,0,0,0.25,0,0,0,16.25,81.25,6,162.4038086
1289,2015,UM-MANDAL-OVOO,UTGUN-DURVULJIN,UM-Mandal-Ovoo / Utgun-Durvuljin,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.5,NA,0,0,0,0,NA,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.25,NA,NA,NA,8.25,85.25,8,18.2004261
1290,2015,UM-MANDAL-OVOO,UTGUN-HASHAALAAGUI TALBAI,UM-Mandal-Ovoo / Utgun-hashaalaagui talbai,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,NA,9,84.5,5,29.00067902
1291,2015,UM-MANLAI,DALAI_HASHAALAAGUI TALBAI,UM-Manlai / Dalai_Hashaalaagui talbai,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,8,0,0,0,0.75,0,0,0,0,0,0,1.5,0.25,0,0,12.75,0,0,0,1,0,0.5,0.25,0,1,3.75,0,0,0,0,0.75,1,0,0,28.75,66.25,17,201.2046967
1292,2015,UM-MANLAI,DALAI_NARAN,UM-Manlai / Dalai_Naran,I,sandy ,16,1,1.1,1,Yes,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.75,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,20.25,0,0,0,1,0,1.5,0,0,0.75,1.25,0,0,0,0,1.25,0.75,0,0,26.25,63,11,39.20091629
1293,2015,UM-MANLAI,JARGALANT_SONOR,UM-Manlai / Jargalant_Sonor,I,sandy,16,1,1.1,1,Yes,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.75,0,0,0,4.5,0,0,0,0,0,0,4.5,0,0,0,18,0,0,0,1,0,2,0.5,0,1,0.25,0,0,0,0,5.25,1,0,0,34.5,52,11,123.4028854
1294,2015,UM-MANLAI,UGUUMUR_GYN BAYAN,UM-Manlai / Uguumur_Gyn bayan,I,Sandy,16,1,1.1,1,Yes,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,0,2,0,1.75,0,0,0,0,0,0,1.75,0,0,0,13.25,0,0,0,1,0,1.75,0,0,1.25,2.5,0,0,0,0,3.75,1.25,0,0,26.25,57.75,12,106.4024963
1295,2015,UM-MANLAI,UYHII_TOONOT,UM-Manlai / Uyhii_Toonot,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.25,NA,0,0,0.5,NA,0,0,0,0,NA,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75,NA,NA,NA,19.75,56.5,8,96.00224304
1296,2015,UM-NOMGON,BOGD-ZANGANII TSAGAAN NURUU,UM-Nomgon / Bogd-Zanganii tsagaan nuruu,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,5.75,0,0,0,1,0,0,0,0,0,0.25,0,0,0,0,3.25,NA,NA,NA,9.5,88.25,5,56.40131378
1297,2015,UM-NOMGON,DERSENE US-IH DEN,UM-Nomgon / Dersene us-Ih den,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,NA,NA,NA,11.5,86.25,3,100.2023392
1298,2015,UM-NOMGON,EMGENBULAG-EMGENBULAG,UM-Nomgon / Emgenbulag-Emgenbulag,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.75,NA,0,0,0,0,NA,0,0,0,0,11.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.75,NA,NA,NA,21.25,78,6,67.20157623
1299,2015,UM-NOMGON,HARMARTAI-BUUR HAIRHAN,UM-Nomgon / Harmartai-Buur hairhan,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,2.75,NA,NA,NA,19.75,78.5,6,71.60167694
1300,2015,UM-NOMGON,SUMIIN TUV-HASHAALAAGUI TALBAI,UM-Nomgon / Sumiin tuv-Hashaalaagui talbai,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,NA,NA,NA,19,79.75,4,82.80194092
1301,2015,UM-NOMGON,TUHUM-32-IIN HUDAG,UM-Nomgon / Tuhum-32-iin hudag,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,4.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,NA,NA,NA,20.75,76.75,4,89.40208435
1302,2015,UM-NOYON,GANZAGAD_TSOOHONDOI,UM-Noyon / Ganzagad_Tsoohondoi,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0,0,0,0,0.25,0,0,0,6.25,93.75,5,93.00218201
1303,2015,UM-NOYON,SAIRAN_H-GUI TALBAI HOTOL,UM-Noyon / Sairan_H-gui talbai Hotol,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,11.75,87.75,4,21.80051041
1304,2015,UM-NOYON,SAIRAN_SUUJ,UM-Noyon / Sairan_Suuj,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,4.5,0,0,NA,0,0,0,0,NA,1,0,0,0,27.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33.5,66.5,5,81.8019104
1305,2015,UM-SEVREI,BYILSEN_NARAN HASHAALAAGUI,UM-Sevrei / Byilsen_Naran hashaalaagui,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,2.75,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,11.75,82,7,9.800229073
1306,2015,UM-SEVREI,BYILSEN_UVT,UM-Sevrei / Byilsen_Uvt,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0.25,0,0,NA,0,0,0,0,NA,1,0,0,0,31.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,NA,NA,NA,36.5,32,6,27.80065155
1307,2015,UM-SEVREI,HOOLT_ ZADGAISHAND,UM-Sevrei / Hoolt_ Zadgaishand,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,2015,UM-SEVREI,SAINSHAND_ 2 HUDGIIN TESEG,UM-Sevrei / Sainshand_ 2 hudgiin teseg,II,Loamy,18,2,2.1,2,No,"Desert rangeland with Anabasis in Loamy covered gravelly ESG, Desert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,2015,UM-TSOGT-OVOO,BOR TEEG-BOR HURUU,UM-Tsogt-Ovoo / Bor teeg-Bor huruu,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,NA,NA,NA,11,83,3,141.8033142
1310,2015,UM-TSOGT-OVOO,BOR TEEG-YAMAAGIIN SHAND,UM-Tsogt-Ovoo / Bor teeg-Yamaagiin shand,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.25,0,0,0,5.25,5.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5.5,0,0,0,0,1.75,0,0,0,0,4.75,0,0,0,29.25,66.75,10,211.4049377
1311,2015,UM-TSOGT-OVOO,NAIZ-ERJIN,UM-Tsogt-Ovoo / Naiz-Erjin,I,sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.25,NA,0,0,1.5,NA,0,0,0,0,NA,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,3.5,NA,NA,NA,18.75,71.75,8,136.6032104
1312,2015,UM-TSOGT-OVOO,ZAMIIN SHAND-ZAVAG,UM-Tsogt-Ovoo / Zamiin shand-Zavag,III,Sandy ,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,NA,NA,NA,16.75,79.5,6,154.2036133
1313,2015,UM-TSOGTTSETSII,BILGEH-ZALAA,UM-Tsogttsetsii / Bilgeh-Zalaa,I,sandy ,16,1,1.1,1,Yes,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,0,16.25,0,4,1.5,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,1.5,0,2,0,0,10.75,0,0,0,0,4.25,0,0,0,54.25,37.25,9,26.00060844
1314,2015,UM-TSOGTTSETSII,SIIRST-TSATGALAN,UM-Tsogttsetsii / Siirst-Tsatgalan,I,sandy ,16,1,1.1,1,Yes,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,0,3.75,0,3.75,1.25,0,0,0,0,0,0,0,0,0,10.75,0,0,0,0,1.25,0,4.75,0,0,7.25,0,0,0,0,0,0,0,0,48.75,39.75,8,55.20129395
1315,2015,UM-TSOGTTSETSII,TSAGAAN-OVOO-TAWANTOLGOI,UM-Tsogttsetsii / Tsagaan-Ovoo-Tawantolgoi,I,Sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,0,5.25,0,2.25,1.5,0,0,0,0,0,0,0,0,0,5.25,0,0,0,1,1.5,0,5.25,0,0,8.75,0,0,0,0,4.25,0,0,0,44.75,25.75,9,48.60113907
1316,2015,UM-TSOGTTSETSII,UGUUMUR-HASHAALAAGUI TALBAI,UM-Tsogttsetsii / Uguumur-Hashaalaagui talbai,I,Sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,3.75,0,2.25,NA,0,0,0,0,NA,0,0,0,0,6,0,0,0,0,0,0,5.5,0,0,8.5,0,0,0,0,2,NA,NA,NA,31.25,31.25,8,39.80093002
1317,2015,UV-BARUUNTURUUN,BAYN AIRAG,UV-Baruunturuun / Bayn airag,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.5,0,11.25,0,0,14,0,0,0,0,0,5.75,0,34.75,0,0,0,0,0,0,14,0,0,0,0,3.25,0,0,0.25,0,4,0,0,5.25,75.5,14.5,11,549.0128784
1318,2015,UV-BARUUNTURUUN,HERBIIN GANGA,UV-Baruunturuun / Herbiin ganga,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,1.75,0,5,0,0,0,0,0,0,0,0,5.5,0,21.25,0,0,0,0,16,0,0,0,0,0,0,20.25,0,0,0.5,0,7.75,0,0,0.75,67,10.25,11,369.8086548
1319,2015,UV-BARUUNTURUUN,NISEHIIN DENJ,UV-Baruunturuun / Nisehiin denj,III,Loamy,2,2,2.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,5.75,0,7.5,0,0,1,0,0,0,0,0,25.25,0.25,7.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.25,0,2,0,0,18,57,30.75,12,146.003418
1320,2015,UV-BARUUNTURUUN,SHAD,UV-Baruunturuun / Shad,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,7,0,0,5.75,0,0,0,0,0,4.25,0,11.5,41.25,0,0,0,0,0,5.75,0,0,0,0,3.25,0,2.25,0,0,10.25,0,0,4.25,69,30.5,10,423.6098633
1321,2015,UV-BARUUNTURUUN,ZVVNTURUUN,UV-Baruunturuun / Zvvnturuun,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,7.25,0,17.5,0,0,15.25,0,0,0,0,0,9.75,0,9.75,0,0,0,0,26.25,0,15.25,0,0,0,0,0,0,0,1.25,0,6,0,0,9.75,76.75,8,10,151.00354
1322,2015,UV-BUHMURUN,HAR HADIIN DENJ-1,UV-Buhmurun / har hadiin denj-1,III,Sandy loam,8,2,2.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,3.25,0,21,0,0,21,7,7,0,0,0,2.75,0,11.5,0,0,0,0,0,0,21,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,63.5,3.5,12,79.4018631
1323,2015,UV-BUHMURUN,HUH TOLGOI,UV-Buhmurun / huh tolgoi,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,1.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.75,0,0,0,41,15.75,5,81.60191345
1324,2015,UV-BUHMURUN,MUST,UV-Buhmurun / must,I,Gravelly,24,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,12,0,0,6.75,0,0,0,0,0,15.25,4,11,0,18.75,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,5.75,0,0,0,68.25,14,13,35.40082932
1325,2015,UV-DAVST,CHULUUN HASHAA,UV-Davst / Chuluun hashaa,I,Gravelly,11,1,1.1,1,Yes,"STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,0,6.5,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,5.5,0,0,2,37.25,36.5,6,100.6023483
1326,2015,UV-DAVST,SHAR TOLGOI,UV-Davst / Shar tolgoi,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,3.25,NA,9.5,0,9.75,NA,0,0,0,0,NA,0,0,0,0,0,0,0,32.25,0,0,0.25,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,51.75,8.5,8,176.8041687
1327,2015,UV-DAVST,SHAVART,UV-Davst / Shavart,I,High water table,13,1,1.1,1,Yes,"ACSP/SCHI dominated solonchak in HWT ESG, Semidesert steppe",0,0,0,0,0,0,67,0,0,0,0,0,10.5,0,0,0,0,0,0,0,NA,67,0,0,0,21.75,0,0,0,0,0,0,21.75,0,10.5,83.25,6.25,4,NA
1328,2015,UV-DAVST,SUUG,UV-Davst / Suug,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,19.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,33,NA,NA,NA,49.5,39.5,3,NA
1329,2015,UV-DAVST,TORHILOG,UV-Davst / Torhilog,I,High water table,13,1,1.1,1,Yes,"ACSP/SCHI dominated solonchak in HWT ESG, Semidesert steppe",0,0,0,0,0,0,25,0,0,0,0,0,13.5,0,0,0,0,0,0,2,NA,25,0.25,0,0,8,0,0,0,0,0,0,8,0,13.5,47,26.5,6,132.8031158
1330,2015,UV-HOVD,BOGDIIN GANYY,UV-Hovd / Bogdiin ganyy,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.25,0,0,0,7,0.25,0,0,0,0,0,0,15,0,0,0,0,0,28.5,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0.75,0,0,54.75,24,8,112.8026276
1331,2015,UV-HOVD,HAR UZUUR,UV-Hovd / Har uzuur,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,0.25,0,0,0,0,0,0,2.75,0,0,0,26,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,3.25,5.25,0,0,38.75,44.25,6,125.802948
1332,2015,UV-HOVD,HAR YLAANII BEL,UV-Hovd / Har ylaanii bel,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,1.5,0,NA,0,0,0,0,NA,0,2.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,NA,NA,NA,18,70.5,8,99.20231628
1333,2015,UV-HOVD,SHAR DAL,UV-Hovd / Shar dal,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.25,6.75,0,0,0,0,34.5,0,0,0,0,0,3.5,0,0,0,0,0,1.25,3.5,0,0,59.25,13.25,10,110.6025848
1334,2015,UV-HYARGAS,BEL BULAG,UV-Hyargas / bel bulag,I,Loamy,2,1,1.2,2,No,"STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,2,0,26,0,0,1.5,0,0,0,0,0,3.5,19,0,0,0,0,0,8.5,0,1.5,0,0,0,0,0,0,0,0,0,1.75,0,0,0.75,57.75,3.75,11,216.805069
1335,2015,UV-HYARGAS,ENDERT,UV-Hyargas / Endert,I,Gravelly,1,1,1.2,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,1.5,0,18.25,0,0,0,0,0,0,0,0,4.75,33,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0.25,67,0.5,10,265.0061951
1336,2015,UV-HYARGAS,NAIRT,UV-Hyargas / Nairt,I,Gravelly,1,1,1.2,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,8.75,0,6,0,0,0,0,0,0,0,0,3,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,3,0,0,2.5,58.5,4,10,367.008606
1337,2015,UV-HYARGAS,YLAANII GANYY,UV-Hyargas / Ylaanii ganyy,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,9,0,0,0,0,0,0,0,0,8.75,4.5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8.75,50,0.5,8,254.2059479
1338,2015,UV-MALCHIN,BEL BYLAG,UV-Malchin / Bel bylag,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,2.25,0,18,0,0,11.25,0,0,0,0,0,3.75,0,25.75,0,0,0,0,1.5,0,11.25,0,0,0,0,0,0,0,0,0,0,0,2.75,0,60,28.75,10,335.4078674
1339,2015,UV-MALCHIN,SHAVRIN YS,UV-Malchin / Shavrin ys,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,2.25,0,0,28,0,0,0,0,0,14.5,6,31.75,0,0,0,0,9.75,0,28,0,0,0,0,0,0,0,0,0,0,0,0,11,78.25,21.5,9,222.8052216
1340,2015,UV-MALCHIN,TSAGAAN HYDAG,UV-Malchin / Tsagaan hydag,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,10.5,0,0,0,0,0,0,0,0,9.25,13,19.75,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0.5,0,5,0.25,60.5,34.25,10,323.8075562
1341,2015,UV-MALCHIN,TSAGAAN TOLGOI,UV-Malchin / Tsagaan tolgoi,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,0,11,0,0,0,0,0,27.25,0,20.25,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,17.25,10.25,57.75,27.75,7,196.0045929
1342,2015,UV-MALCHIN,ZAMIIN YS,UV-Malchin / Zamiin ys,I,Loamy,2,1,1.1,1,Yes,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,17.25,0,0,16.75,0,0,0,0,0,5.75,0,11.5,0,0,0,0,0,0,16.75,0.5,0,0,0,0,0,0,0,0,0.75,0,1.5,0,50.25,47.75,8,214.0050049
1343,2015,UV-NARANBULAG,BUUM,UV-Naranbulag / Buum,II,Loamy,15,1,1.2,2,No,"STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,19.75,34.5,4,22.00051308
1344,2015,UV-NARANBULAG,JAAJAAN HOIT ZOO,UV-Naranbulag / Jaajaan hoit zoo,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.5,0,0,0,0,0,0,0,0,0,0,12.25,9,36,0,0.75,0,0,0,0,0,0,0,0,65.25,0,0,0,0,0,3.25,65.25,0.5,2,95.75,0.25,20,432.4100952
