VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
2181,17080,67,6717080,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,546,546,Dwarf Birch-Tealeaf Willow-Tussock Cottongrass-5,255,Grassland,226,226,0.89,1,0.89
2182,17090,67,6717090,Alaska Arctic Marine Beach and Beach Meadow,547,547,American Dunegrass-Black Crowberry-5,242,Grassland,255,142,1,0.95,0.56
2183,17110,67,6717110,Alaska Arctic Tidal Marsh,548,548,Ramensks Sedge-Hoppners Sedge-Fishers Tundragrass-5,224,Riparian,237,229,0.93,0.88,0.9
2184,17120,67,6717120,Alaska Arctic Coastal Brackish Meadow,549,549,Looseflower Alpine Sedge-Circumpolar Reedgrass-Arctic Daisy-5,183,Riparian,99,255,0.39,0.72,1
2185,17150,67,6717150,Alaska Arctic Floodplain,552,552,Willow-Balsam Poplar-Mountain Avens-5,79,Hardwood,15,140,0.06,0.31,0.55
2186,16011,68,6816011,Western North American Boreal Treeline White Spruce Woodland - Boreal,457,457,White Spruce-Black Spruce-4,119,Conifer,0,0,0,0.47,0
2187,16030,68,6816030,Western North American Boreal White Spruce-Hardwood Forest,459,459,White Spruce-Paper Birch-4,165,Conifer-Hardwood,0,0,0,0.65,0
2188,16041,68,6816041,Western North American Boreal Mesic Black Spruce Forest - Boreal,460,460,Black Spruce-3,188,Conifer,0,0,0,0.74,0
2189,16050,68,6816050,Western North American Boreal Mesic Birch-Aspen Forest,462,462,Paper Birch-Quaking Aspen-4,209,Hardwood,0,0,0,0.82,0
2190,16070,68,6816070,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,465,465,Balsam Poplar-Quaking Aspen-3,255,Hardwood,0,0,0,1,0
2191,16141,68,6816141,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal,473,473,Feltleaf Willow-Sitka Alder-Balsam Poplar-5,255,Conifer-Hardwood,127,209,0.5,1,0.82
2192,16150,68,6816150,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,475,475,Balsam Poplar-White Spruce-Willow-5,249,Conifer-Hardwood,117,211,0.46,0.98,0.83
2193,16170,68,6816170,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,477,477,Buckbean-Water Sedge-Sweetgale-5,242,Peatland non-forest,96,209,0.38,0.95,0.82
2194,16211,68,6816211,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex,479,479,Black Spruce-Labrador Tea-Sphagnum-4,224,Peatland Forest,63,209,0.25,0.88,0.82
2195,16220,68,6816220,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,481,481,Black Spruce-Sphagnum-Reindeer Lichen-3,30,Peatland Forest,158,239,0.62,0.12,0.94
2196,16300,68,6816300,Western North American Boreal Wet Black Spruce-Tussock Woodland,485,485,Black spruce-Tussock Cottongrass-4,229,Peatland Forest,216,216,0.85,0.9,0.85
2197,16380,68,6816380,Alaska Arctic Mesic Alder Shrubland,491,491,Mountain Alder-5,56,Shrubland,175,28,0.69,0.22,0.11
2198,16390,68,6816390,Alaska Arctic Mesic-Wet Willow Shrubland,492,492,Feltleaf Willow-Tealeaf Willow-5,175,Shrubland,204,147,0.8,0.69,0.58
2199,16821,68,6816821,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Infrequent Fire,524,524,Dwarf Birch-Labrador Tea-5,221,Shrubland,242,178,0.95,0.87,0.7
2200,16822,68,6816822,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire,525,525,Dwarf Birch-Labrador Tea-Fire Moss-5,221,Shrubland,242,178,0.95,0.87,0.7
2201,16830,68,6816830,Alaska Arctic Mesic Sedge-Willow Tundra,526,526,Tealeaf Willow-Dwarf Birch-5,191,Shrubland,191,191,0.75,0.75,0.75
2202,16840,68,6816840,Alaska Arctic Mesic Sedge-Dryas Tundra,527,527,Entire Leaf Mountain Avens-Richardsons Willow-5,239,Grassland,249,229,0.98,0.94,0.9
2203,16850,68,6816850,Alaska Arctic Acidic Sparse Tundra,528,528,Eight Petal Mountain Avens-Black Crowberry-5,229,Grassland,229,249,0.9,0.9,0.98
2204,16860,68,6816860,Alaska Arctic Non-Acidic Sparse Tundra,529,529,Mountain Avens-Purple Mountain Saxifrage-5,242,Grassland,242,216,0.95,0.95,0.85
2205,16870,68,6816870,Alaska Arctic Lichen Tundra,530,530,Lichen-Alpine Azalea-5,183,Grassland,193,232,0.76,0.72,0.91
2206,16880,68,6816880,Alaska Arctic Acidic Dryas Dwarf-Shrubland,531,531,Mountain Avens-Skeletonleaf Willow-5,216,Shrubland,237,173,0.93,0.85,0.68
2207,16890,68,6816890,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,532,532,Mountain Avens-Lapland Rosebay-5,226,Shrubland,255,193,1,0.89,0.76
2208,16901,68,6816901,Alaska Arctic Dwarf-Shrubland - Frequent Fire,533,533,White Arctic Mountain Heather-Black Crowberry-Dwarf Fireweed-5,193,Shrubland,237,145,0.93,0.76,0.57
2209,16902,68,6816902,Alaska Arctic Dwarf-Shrubland - Infrequent Fire,534,534,White Arctic Mountain Heather-Black Crowberry-5,193,Shrubland,237,145,0.93,0.76,0.57
2210,16941,68,6816941,Alaska Arctic Tussock Tundra - Frequent Fire,535,535,Tussock Cottonsedge-Bigelows Sedge-Dwarf Fireweed-5,216,Grassland,191,216,0.75,0.85,0.85
2211,16942,68,6816942,Alaska Arctic Tussock Tundra - Infrequent Fire,536,536,Tussock Cottonsedge-Bigelows Sedge-5,216,Grassland,191,216,0.75,0.85,0.85
2212,16970,68,6816970,Alaska Arctic Pendantgrass Freshwater Marsh,537,537,Pendantgrass-5,204,Riparian,0,204,0,0.8,0.8
2213,16980,68,6816980,Alaska Arctic Wet Sedge Meadow,538,538,Water Sedge-Tussock Cottonsedge-5,255,Peatland non-forest,193,193,0.76,1,0.76
2214,16990,68,6816990,Alaska Arctic Mesic Herbaceous Meadow,539,539,Bering Sea Sedge-Boreal Alopecurus-5,237,Grassland,237,0,0.93,0.93,0
2215,17010,68,6817010,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,540,540,Black Crowberry-Alaska Bog Willow-5,130,Shrubland,255,71,1,0.51,0.28
2216,17020,68,6817020,Alaska Arctic Wet Sedge-Sphagnum Peatland,541,541,Cottongrass-Northwest Territory Sedge-Sphagnum-5,237,Peatland non-forest,224,237,0.88,0.93,0.93
2217,17030,68,6817030,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,542,542,Dwarf Birch-Marsh Labrador Tea-Sphagnum-5,204,Peatland non-forest,193,204,0.76,0.8,0.8
2218,17040,68,6817040,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,543,543,Reindeer Lichen-Cup Lichen-Dwarf Birch-5,237,Peatland non-forest,224,224,0.88,0.93,0.88
2219,17050,68,6817050,Alaska Arctic Sedge Freshwater Marsh,544,544,Water Sedge-Tall Cottongrass-Common Mares Tail-5,191,Riparian,0,255,0,0.75,1
2220,17060,68,6817060,Alaska Arctic Polygonal Ground Wet Sedge Tundra,545,545,Water Sedge-Tall Cottongrass-Tussock Cottongrass-5,226,Grassland,175,255,0.69,0.89,1
2221,17080,68,6817080,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,546,546,Dwarf Birch-Tealeaf Willow-Tussock Cottongrass-5,255,Grassland,226,226,0.89,1,0.89
2222,17110,68,6817110,Alaska Arctic Tidal Marsh,548,548,Ramensks Sedge-Hoppners Sedge-Fishers Tundragrass-5,224,Riparian,237,229,0.93,0.88,0.9
2223,17120,68,6817120,Alaska Arctic Coastal Brackish Meadow,549,549,Looseflower Alpine Sedge-Circumpolar Reedgrass-Arctic Daisy-5,183,Riparian,99,255,0.39,0.72,1
2224,17130,68,6817130,Alaska Arctic Active Inland Dune,550,550,Grayleaf Willow-American Dunegrass-5,140,Grassland,229,76,0.9,0.55,0.3
2225,17140,68,6817140,Alaska Arctic Large River Floodplain,551,551,Balsam Poplar-Alder- Richardsons Willow-5,135,Hardwood,28,237,0.11,0.53,0.93
2226,17150,68,6817150,Alaska Arctic Floodplain,552,552,Willow-Balsam Poplar-Mountain Avens-5,79,Hardwood,15,140,0.06,0.31,0.55
2227,16011,69,6916011,Western North American Boreal Treeline White Spruce Woodland - Boreal,457,457,White Spruce-Black Spruce-4,119,Conifer,0,0,0,0.47,0
2228,16030,69,6916030,Western North American Boreal White Spruce-Hardwood Forest,459,459,White Spruce-Paper Birch-4,165,Conifer-Hardwood,0,0,0,0.65,0
2229,16041,69,6916041,Western North American Boreal Mesic Black Spruce Forest - Boreal,460,460,Black Spruce-3,188,Conifer,0,0,0,0.74,0
2230,16050,69,6916050,Western North American Boreal Mesic Birch-Aspen Forest,462,462,Paper Birch-Quaking Aspen-4,209,Hardwood,0,0,0,0.82,0
2231,16062,69,6916062,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations,464,464,Prairie Sagewort-Alaska Wormwood-3,232,Shrubland,0,0,0,0.91,0
2232,16070,69,6916070,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,465,465,Balsam Poplar-Quaking Aspen-3,255,Hardwood,0,0,0,1,0
2233,16090,69,6916090,Alaska Sub-boreal Mesic Subalpine Alder Shrubland,467,467,Sitka Alder-Willow-5,107,Shrubland,186,89,0.73,0.42,0.35
2234,16101,69,6916101,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal,468,468,Dwarf Birch-Willow-4,38,Shrubland,165,38,0.65,0.15,0.15
2235,16110,69,6916110,Western North American Sub-boreal Mesic Bluejoint Meadow,470,470,Bluejoint-5,214,Grassland,255,0,1,0.84,0
2236,16120,69,6916120,Western North American Boreal Dry Grassland,471,471,Fescue-Purple Reedgrass-3,255,Grassland,255,0,1,1,0
2237,16141,69,6916141,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal,473,473,Feltleaf Willow-Sitka Alder-Balsam Poplar-5,255,Conifer-Hardwood,127,209,0.5,1,0.82
2238,16170,69,6916170,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,477,477,Buckbean-Water Sedge-Sweetgale-5,242,Peatland non-forest,96,209,0.38,0.95,0.82
2239,16211,69,6916211,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex,479,479,Black Spruce-Labrador Tea-Sphagnum-4,224,Peatland Forest,63,209,0.25,0.88,0.82
2240,16220,69,6916220,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,481,481,Black Spruce-Sphagnum-Reindeer Lichen-3,30,Peatland Forest,158,239,0.62,0.12,0.94
2241,16240,69,6916240,Western North American Boreal Deciduous Shrub Swamp,482,482,Thinleaf Alder-Sitka Alder-Willow-5,130,Riparian,237,237,0.93,0.51,0.93
2242,16280,69,6916280,Western North American Boreal Low Shrub-Tussock Tundra,483,483,Tussock Cottongrass-Bigelows Sedge-Dwarf Birch-4,255,Peatland non-forest,239,239,0.94,1,0.94
2243,16290,69,6916290,Western North American Boreal Tussock Tundra,484,484,Tussock Cottongrass-Bigelows Sedge-4,242,Peatland non-forest,226,226,0.89,0.95,0.89
2244,16300,69,6916300,Western North American Boreal Wet Black Spruce-Tussock Woodland,485,485,Black spruce-Tussock Cottongrass-4,229,Peatland Forest,216,216,0.85,0.9,0.85
2245,16310,69,6916310,Western North American Boreal Alpine Dwarf-Shrub Summit,486,486,Mountain Avens-Black Crowberry-5,216,Shrubland,204,204,0.8,0.85,0.8
2246,16330,69,6916330,Western North American Boreal Alpine Mesic Herbaceous Meadow,487,487,Bigelows Sedge-Northern Woodrush-5,229,Grassland,239,140,0.94,0.9,0.55
2247,16351,69,6916351,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex,488,488,White Arctic Mountain Heather-Black Crowberry-Mountain Avens-5,209,Shrubland,242,173,0.95,0.82,0.68
2248,16371,69,6916371,Western North American Boreal Alpine Floodplain - Lower Elevations,489,489,Feltleaf Willow-Sitka Alder-Dwarf Fireweed-5,224,Shrubland,175,229,0.69,0.88,0.9
2249,16372,69,6916372,Western North American Boreal Alpine Floodplain - Higher Elevations,490,490,Feltleaf Willow-Sitka Alder-Mountain Avens-5,224,Shrubland,175,229,0.69,0.88,0.9
2250,16380,69,6916380,Alaska Arctic Mesic Alder Shrubland,491,491,Mountain Alder-5,56,Shrubland,175,28,0.69,0.22,0.11
2251,16390,69,6916390,Alaska Arctic Mesic-Wet Willow Shrubland,492,492,Feltleaf Willow-Tealeaf Willow-5,175,Shrubland,204,147,0.8,0.69,0.58
2252,16822,69,6916822,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire,525,525,Dwarf Birch-Labrador Tea-Fire Moss-5,221,Shrubland,242,178,0.95,0.87,0.7
2253,16830,69,6916830,Alaska Arctic Mesic Sedge-Willow Tundra,526,526,Tealeaf Willow-Dwarf Birch-5,191,Shrubland,191,191,0.75,0.75,0.75
2254,16840,69,6916840,Alaska Arctic Mesic Sedge-Dryas Tundra,527,527,Entire Leaf Mountain Avens-Richardsons Willow-5,239,Grassland,249,229,0.98,0.94,0.9
2255,16850,69,6916850,Alaska Arctic Acidic Sparse Tundra,528,528,Eight Petal Mountain Avens-Black Crowberry-5,229,Grassland,229,249,0.9,0.9,0.98
2256,16860,69,6916860,Alaska Arctic Non-Acidic Sparse Tundra,529,529,Mountain Avens-Purple Mountain Saxifrage-5,242,Grassland,242,216,0.95,0.95,0.85
2257,16870,69,6916870,Alaska Arctic Lichen Tundra,530,530,Lichen-Alpine Azalea-5,183,Grassland,193,232,0.76,0.72,0.91
2258,16880,69,6916880,Alaska Arctic Acidic Dryas Dwarf-Shrubland,531,531,Mountain Avens-Skeletonleaf Willow-5,216,Shrubland,237,173,0.93,0.85,0.68
2259,16890,69,6916890,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,532,532,Mountain Avens-Lapland Rosebay-5,226,Shrubland,255,193,1,0.89,0.76
2260,16901,69,6916901,Alaska Arctic Dwarf-Shrubland - Frequent Fire,533,533,White Arctic Mountain Heather-Black Crowberry-Dwarf Fireweed-5,193,Shrubland,237,145,0.93,0.76,0.57
2261,16941,69,6916941,Alaska Arctic Tussock Tundra - Frequent Fire,535,535,Tussock Cottonsedge-Bigelows Sedge-Dwarf Fireweed-5,216,Grassland,191,216,0.75,0.85,0.85
2262,16970,69,6916970,Alaska Arctic Pendantgrass Freshwater Marsh,537,537,Pendantgrass-5,204,Riparian,0,204,0,0.8,0.8
2263,16980,69,6916980,Alaska Arctic Wet Sedge Meadow,538,538,Water Sedge-Tussock Cottonsedge-5,255,Peatland non-forest,193,193,0.76,1,0.76
2264,16990,69,6916990,Alaska Arctic Mesic Herbaceous Meadow,539,539,Bering Sea Sedge-Boreal Alopecurus-5,237,Grassland,237,0,0.93,0.93,0
2265,17050,69,6917050,Alaska Arctic Sedge Freshwater Marsh,544,544,Water Sedge-Tall Cottongrass-Common Mares Tail-5,191,Riparian,0,255,0,0.75,1
2266,17060,69,6917060,Alaska Arctic Polygonal Ground Wet Sedge Tundra,545,545,Water Sedge-Tall Cottongrass-Tussock Cottongrass-5,226,Grassland,175,255,0.69,0.89,1
2267,17080,69,6917080,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,546,546,Dwarf Birch-Tealeaf Willow-Tussock Cottongrass-5,255,Grassland,226,226,0.89,1,0.89
2268,17150,69,6917150,Alaska Arctic Floodplain,552,552,Willow-Balsam Poplar-Mountain Avens-5,79,Hardwood,15,140,0.06,0.31,0.55
2269,16011,70,7016011,Western North American Boreal Treeline White Spruce Woodland - Boreal,457,457,White Spruce-Black Spruce-4,119,Conifer,0,0,0,0.47,0
2270,16030,70,7016030,Western North American Boreal White Spruce-Hardwood Forest,459,459,White Spruce-Paper Birch-4,165,Conifer-Hardwood,0,0,0,0.65,0
2271,16041,70,7016041,Western North American Boreal Mesic Black Spruce Forest - Boreal,460,460,Black Spruce-3,188,Conifer,0,0,0,0.74,0
2272,16050,70,7016050,Western North American Boreal Mesic Birch-Aspen Forest,462,462,Paper Birch-Quaking Aspen-4,209,Hardwood,0,0,0,0.82,0
2273,16061,70,7016061,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations,463,463,Quaking Aspen-3,232,Hardwood,0,0,0,0.91,0
2274,16062,70,7016062,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations,464,464,Prairie Sagewort-Alaska Wormwood-3,232,Shrubland,0,0,0,0.91,0
2275,16070,70,7016070,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,465,465,Balsam Poplar-Quaking Aspen-3,255,Hardwood,0,0,0,1,0
2276,16080,70,7016080,Alaska Sub-boreal Avalanche Slope Shrubland,466,466,Sitka Alder-Bluejoint-Fireweed-5,178,Shrubland,209,140,0.82,0.7,0.55
2277,16090,70,7016090,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,467,467,Sitka Alder-Willow-5,107,Shrubland,186,89,0.73,0.42,0.35
2278,16101,70,7016101,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal,468,468,Dwarf Birch-Willow-4,38,Shrubland,165,38,0.65,0.15,0.15
2279,16110,70,7016110,Western North American Sub-boreal Mesic Bluejoint Meadow,470,470,Bluejoint-5,214,Grassland,255,0,1,0.84,0
2280,16120,70,7016120,Western North American Boreal Dry Grassland,471,471,Fescue-Purple Reedgrass-3,255,Grassland,255,0,1,1,0
2281,16141,70,7016141,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal,473,473,Feltleaf Willow-Sitka Alder-Balsam Poplar-5,255,Conifer-Hardwood,127,209,0.5,1,0.82
2282,16150,70,7016150,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,475,475,Balsam Poplar-White Spruce-Willow-5,249,Conifer-Hardwood,117,211,0.46,0.98,0.83
2283,16160,70,7016160,Western North American Boreal Riparian Stringer Forest and Shrubland,476,476,White Spruce-Paper Birch-Willow-3,242,Riparian,107,209,0.42,0.95,0.82
2284,16170,70,7016170,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,477,477,Buckbean-Water Sedge-Sweetgale-5,242,Peatland non-forest,96,209,0.38,0.95,0.82
2285,16211,70,7016211,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex,479,479,Black Spruce-Labrador Tea-Sphagnum-4,224,Peatland Forest,63,209,0.25,0.88,0.82
2286,16220,70,7016220,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,481,481,Black Spruce-Sphagnum-Reindeer Lichen-3,30,Peatland Forest,158,239,0.62,0.12,0.94
2287,16240,70,7016240,Western North American Boreal Deciduous Shrub Swamp,482,482,Thinleaf Alder-Sitka Alder-Willow-5,130,Riparian,237,237,0.93,0.51,0.93
2288,16280,70,7016280,Western North American Boreal Low Shrub-Tussock Tundra,483,483,Tussock Cottongrass-Bigelows Sedge-Dwarf Birch-4,255,Peatland non-forest,239,239,0.94,1,0.94
2289,16290,70,7016290,Western North American Boreal Tussock Tundra,484,484,Tussock Cottongrass-Bigelows Sedge-4,242,Peatland non-forest,226,226,0.89,0.95,0.89
2290,16300,70,7016300,Western North American Boreal Wet Black Spruce-Tussock Woodland,485,485,Black spruce-Tussock Cottongrass-4,229,Peatland Forest,216,216,0.85,0.9,0.85
2291,16310,70,7016310,Western North American Boreal Alpine Dwarf-Shrub Summit,486,486,Mountain Avens-Black Crowberry-5,216,Shrubland,204,204,0.8,0.85,0.8
2293,16330,70,7016330,Western North American Boreal Alpine Mesic Herbaceous Meadow,487,487,Bigelows Sedge-Northern Woodrush-5,229,Grassland,239,140,0.94,0.9,0.55
2294,16351,70,7016351,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland - Complex,488,488,White Arctic Mountain Heather-Black Crowberry-Mountain Avens-5,209,Shrubland,242,173,0.95,0.82,0.68
2295,16372,70,7016372,Western North American Boreal Alpine Floodplain - Higher Elevations,490,490,Feltleaf Willow-Sitka Alder-Mountain Avens-5,224,Shrubland,175,229,0.69,0.88,0.9
2296,16011,71,7116011,Western North American Boreal Treeline White Spruce Woodland - Boreal,457,457,White Spruce-Black Spruce-4,119,Conifer,0,0,0,0.47,0
2297,16030,71,7116030,Western North American Boreal White Spruce-Hardwood Forest,459,459,White Spruce-Paper Birch-4,165,Conifer-Hardwood,0,0,0,0.65,0
2298,16041,71,7116041,Western North American Boreal Mesic Black Spruce Forest - Boreal,460,460,Black Spruce-3,188,Conifer,0,0,0,0.74,0
2299,16050,71,7116050,Western North American Boreal Mesic Birch-Aspen Forest,462,462,Paper Birch-Quaking Aspen-4,209,Hardwood,0,0,0,0.82,0
2300,16061,71,7116061,Western North American Boreal Dry Aspen-Steppe Bluff - Lower Elevations,463,463,Quaking Aspen-3,232,Hardwood,0,0,0,0.91,0
2301,16062,71,7116062,Western North American Boreal Dry Aspen-Steppe Bluff - Higher Elevations,464,464,Prairie Sagewort-Alaska Wormwood-3,232,Shrubland,0,0,0,0.91,0
2302,16080,71,7116080,Alaska Sub-boreal Avalanche Slope Shrubland,466,466,Sitka Alder-Bluejoint-Fireweed-5,178,Shrubland,209,140,0.82,0.7,0.55
2303,16090,71,7116090,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,467,467,Sitka Alder-Willow-5,107,Shrubland,186,89,0.73,0.42,0.35
2304,16101,71,7116101,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal,468,468,Dwarf Birch-Willow-4,38,Shrubland,165,38,0.65,0.15,0.15
2305,16110,71,7116110,Western North American Sub-boreal Mesic Bluejoint Meadow,470,470,Bluejoint-5,214,Grassland,255,0,1,0.84,0
2306,16130,71,7116130,Western North American Boreal Active Inland Dune,472,472,White Spruce-Yukon Lupine-Sand Ryegrass-5,163,Shrubland,242,96,0.95,0.64,0.38
2307,16141,71,7116141,Western North American Boreal Montane Floodplain Forest and Shrubland - Boreal,473,473,Feltleaf Willow-Sitka Alder-Balsam Poplar-5,255,Conifer-Hardwood,127,209,0.5,1,0.82
2308,16150,71,7116150,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,475,475,Balsam Poplar-White Spruce-Willow-5,249,Conifer-Hardwood,117,211,0.46,0.98,0.83
2309,16160,71,7116160,Western North American Boreal Riparian Stringer Forest and Shrubland,476,476,White Spruce-Paper Birch-Willow-3,242,Riparian,107,209,0.42,0.95,0.82
2310,16170,71,7116170,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,477,477,Buckbean-Water Sedge-Sweetgale-5,242,Peatland non-forest,96,209,0.38,0.95,0.82
2311,16211,71,7116211,Western North American Boreal Black Spruce Dwarf-tree Peatland - Boreal Complex,479,479,Black Spruce-Labrador Tea-Sphagnum-4,224,Peatland Forest,63,209,0.25,0.88,0.82
2312,16220,71,7116220,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,481,481,Black Spruce-Sphagnum-Reindeer Lichen-3,30,Peatland Forest,158,239,0.62,0.12,0.94
2313,16240,71,7116240,Western North American Boreal Deciduous Shrub Swamp,482,482,Thinleaf Alder-Sitka Alder-Willow-5,130,Riparian,237,237,0.93,0.51,0.93
2314,16280,71,7116280,Western North American Boreal Low Shrub-Tussock Tundra,483,483,Tussock Cottongrass-Bigelows Sedge-Dwarf Birch-4,255,Peatland non-forest,239,239,0.94,1,0.94
